Gender,Age,Occupation,Vintage,Avg_Account_Balance,Is_Lead
Male,35,Salaried,27,605707,0
Male,33,Self_Employed,25,243183,0
Female,35,Salaried,31,413769,0
Female,48,Self_Employed,19,322705,1
Female,27,Salaried,19,453348,0
Male,35,Self_Employed,87,1514877,1
Female,36,Self_Employed,27,202706,0
Male,59,Other,81,631303,1
Female,26,Salaried,15,351113,0
Male,43,Self_Employed,50,287834,0
Female,77,Other,117,1677952,0
Male,58,Other,25,890649,0
Male,72,Other,97,1937619,1
Male,70,Other,86,576292,0
Male,26,Salaried,15,2722029,0
Female,41,Self_Employed,14,1186031,1
Female,30,Self_Employed,27,2481498,0
Male,30,Salaried,31,1558568,0
Male,48,Self_Employed,99,999879,0
Male,47,Self_Employed,14,1411264,1
Male,25,Salaried,13,355973,0
Male,32,Salaried,27,1378423,0
Female,42,Self_Employed,32,555689,0
Female,32,Other,27,1192626,0
Male,31,Self_Employed,19,714518,0
Male,36,Salaried,25,776507,0
Female,33,Salaried,32,757265,0
Male,85,Other,110,208473,1
Male,29,Other,33,897645,0
Male,31,Salaried,38,755396,0
Male,34,Self_Employed,27,491725,0
Male,35,Self_Employed,13,650848,1
Male,48,Self_Employed,43,653571,0
Male,30,Salaried,15,1587662,0
Female,37,Self_Employed,26,1109554,0
Male,57,Self_Employed,104,339018,0
Male,77,Other,109,388404,0
Female,30,Self_Employed,14,497634,0
Male,24,Self_Employed,13,1590794,0
Female,69,Other,123,611136,0
Male,29,Self_Employed,27,1160675,0
Female,46,Self_Employed,98,328792,1
Male,45,Other,69,517357,0
Female,31,Other,26,671264,0
Male,48,Self_Employed,19,1823859,0
Female,59,Self_Employed,86,2461481,1
Female,33,Salaried,32,306293,0
Male,54,Self_Employed,73,538005,0
Female,27,Other,14,1108174,0
Female,28,Salaried,19,2042843,0
Female,31,Salaried,27,1053074,0
Female,26,Salaried,20,312212,1
Female,61,Self_Employed,57,1879973,0
Female,38,Self_Employed,75,325455,0
Male,29,Salaried,27,1363889,0
Female,32,Salaried,14,608074,0
Male,49,Self_Employed,62,515292,0
Male,70,Other,61,2371627,1
Male,26,Self_Employed,20,1154775,0
Female,49,Salaried,98,964404,1
Female,42,Self_Employed,74,1119477,0
Female,48,Other,75,701284,0
Male,41,Self_Employed,26,707843,1
Male,25,Self_Employed,14,857808,0
Male,29,Salaried,31,136935,0
Male,37,Self_Employed,7,1243997,0
Male,53,Other,97,712836,1
Female,28,Salaried,20,1121070,0
Male,65,Other,122,1000484,1
Male,34,Salaried,25,315175,0
Male,51,Self_Employed,93,2089809,0
Male,49,Self_Employed,56,709045,0
Female,40,Self_Employed,13,609952,0
Male,46,Self_Employed,20,677396,0
Male,32,Salaried,25,1001267,0
Male,52,Self_Employed,115,3292341,0
Male,30,Salaried,13,3109757,0
Female,24,Salaried,14,647154,0
Female,26,Other,27,1612350,0
Female,58,Self_Employed,110,1063621,0
Female,31,Salaried,25,1037206,0
Male,40,Self_Employed,92,1048589,0
Male,52,Self_Employed,93,1593838,0
Male,43,Self_Employed,51,778972,0
Female,34,Salaried,32,1085737,0
Female,28,Salaried,27,838789,0
Female,68,Other,86,770535,0
Male,53,Other,14,1060132,1
Female,44,Self_Employed,13,753126,0
Female,28,Other,27,519679,0
Female,31,Salaried,19,360031,0
Female,43,Self_Employed,25,1420244,0
Male,46,Self_Employed,56,877637,0
Male,29,Salaried,19,708235,0
Female,50,Self_Employed,98,410761,0
Male,54,Other,69,1440749,1
Male,30,Salaried,15,1416337,0
Male,50,Self_Employed,99,977015,0
Female,49,Self_Employed,27,616992,0
Male,26,Salaried,14,3358868,0
Male,32,Salaried,21,645178,1
Female,27,Salaried,14,2836723,0
Male,46,Self_Employed,123,4416064,0
Male,28,Self_Employed,15,1220047,0
Female,28,Salaried,39,673463,0
Female,52,Entrepreneur,31,716583,1
Female,35,Salaried,31,309435,0
Female,29,Other,26,548213,0
Male,49,Self_Employed,49,1962556,0
Male,32,Salaried,31,420489,0
Female,28,Salaried,25,680271,0
Male,65,Other,79,1050920,1
Female,65,Other,25,590176,0
Female,55,Self_Employed,27,1067092,0
Female,77,Other,19,1120883,1
Male,76,Other,92,460779,0
Female,27,Salaried,33,907604,0
Female,29,Other,14,473052,0
Male,56,Salaried,93,546130,1
Male,31,Salaried,33,1239894,0
Female,39,Self_Employed,14,1149230,0
Female,25,Other,13,298345,0
Male,58,Self_Employed,98,415905,0
Female,34,Salaried,33,530804,0
Female,48,Self_Employed,13,528419,1
Male,53,Self_Employed,68,422064,0
Female,29,Salaried,38,809793,0
Female,30,Self_Employed,33,1144210,0
Female,31,Other,27,590372,0
Female,26,Salaried,14,496264,0
Male,52,Entrepreneur,110,3507676,1
Female,53,Self_Employed,68,474672,1
Female,32,Salaried,44,3356172,0
Male,47,Self_Employed,57,679194,0
Female,28,Salaried,26,558368,0
Male,27,Salaried,14,1581957,0
Male,63,Other,62,2253017,0
Male,47,Other,97,794333,1
Male,59,Self_Employed,25,216608,1
Female,45,Self_Employed,14,765408,0
Female,34,Self_Employed,25,3174087,1
Female,42,Self_Employed,67,1101464,0
Male,29,Salaried,26,673347,1
Female,26,Salaried,27,573168,0
Male,28,Salaried,19,852593,0
Female,27,Salaried,14,833663,1
Female,24,Salaried,14,434756,0
Female,59,Self_Employed,55,717437,1
Male,53,Other,67,780120,0
Male,57,Self_Employed,74,887258,1
Female,54,Other,73,1898423,1
Female,38,Self_Employed,13,374921,1
Male,29,Self_Employed,32,475544,0
Female,60,Self_Employed,81,1700674,1
Female,79,Other,25,1052407,1
Male,75,Other,105,808938,1
Male,61,Self_Employed,39,883965,0
Female,26,Other,20,1161040,0
Male,25,Salaried,15,2564997,0
Male,57,Self_Employed,75,1925639,1
Male,46,Self_Employed,27,1886915,0
Female,51,Self_Employed,61,997672,0
Male,26,Other,13,1161334,0
Female,79,Other,15,395462,0
Male,46,Self_Employed,111,1540492,0
Female,27,Salaried,21,305118,0
Male,32,Salaried,15,557273,0
Male,40,Self_Employed,15,2743825,0
Male,25,Salaried,21,1353734,0
Male,39,Other,51,1623796,0
Male,58,Other,109,912454,1
Male,27,Salaried,20,953207,0
Female,30,Salaried,32,819049,0
Male,43,Self_Employed,86,476310,0
Female,60,Self_Employed,69,1847720,0
Male,78,Other,62,1031554,0
Male,44,Self_Employed,74,750812,0
Male,58,Self_Employed,43,388057,0
Male,49,Self_Employed,61,519128,0
Female,26,Other,19,1337296,0
Male,38,Self_Employed,19,716717,0
Male,49,Other,86,373835,0
Female,27,Salaried,19,233108,0
Male,77,Other,38,1534983,0
Male,40,Other,19,446263,0
Male,61,Self_Employed,117,729622,0
Male,37,Self_Employed,43,1207827,0
Female,40,Other,68,736234,0
Male,30,Other,33,1183691,0
Female,50,Other,121,798801,1
Female,57,Self_Employed,13,2301299,0
Male,43,Self_Employed,73,386331,0
Female,30,Salaried,31,756998,0
Female,25,Salaried,15,907461,0
Female,29,Salaried,25,879702,0
Female,45,Self_Employed,98,3318035,0
Male,79,Other,93,1539940,1
Female,40,Self_Employed,75,1235400,0
Male,59,Self_Employed,27,3342484,0
Male,63,Other,27,1622790,0
Female,25,Salaried,13,3954599,0
Male,28,Salaried,25,478677,0
Male,49,Self_Employed,21,858227,0
Male,43,Other,68,866281,1
Female,56,Other,87,942741,0
Male,52,Self_Employed,116,955174,1
Male,64,Other,117,1221525,0
Male,41,Self_Employed,43,1071524,0
Female,59,Self_Employed,55,983298,0
Male,43,Self_Employed,27,820286,0
Male,56,Self_Employed,67,867821,0
Male,46,Self_Employed,110,1073856,1
Female,72,Other,99,2061667,1
Female,28,Salaried,25,374957,0
Female,27,Self_Employed,20,382299,0
Male,56,Self_Employed,93,600750,0
Female,27,Salaried,33,5905087,0
Female,69,Other,87,1894792,1
Male,39,Self_Employed,38,859820,0
Male,40,Self_Employed,43,1527195,0
Female,28,Salaried,25,492686,0
Female,27,Salaried,14,964074,0
Female,25,Salaried,13,856224,0
Female,45,Other,91,1518268,0
Male,28,Salaried,14,1030317,0
Male,29,Salaried,32,1045242,0
Female,36,Salaried,14,246797,1
Female,64,Other,51,891388,0
Male,24,Self_Employed,14,1190134,0
Male,64,Other,50,1132160,0
Female,51,Self_Employed,49,1462599,0
Male,39,Self_Employed,14,3238095,0
Female,25,Salaried,20,590096,0
Male,46,Self_Employed,74,1774651,1
Male,37,Other,26,1777721,1
Female,25,Other,15,577307,0
Male,32,Salaried,33,1629803,0
Male,27,Salaried,14,342561,0
Male,45,Other,25,758395,1
Male,47,Self_Employed,74,1472442,0
Female,33,Self_Employed,27,537764,1
Female,27,Salaried,19,1269237,0
Female,25,Salaried,15,847244,0
Male,28,Other,27,918293,0
Female,38,Self_Employed,57,2672509,1
Male,28,Salaried,14,408510,0
Male,46,Self_Employed,80,577601,1
Female,43,Other,91,2119446,1
Male,42,Self_Employed,45,1015783,0
Male,29,Salaried,26,1782981,0
Male,56,Self_Employed,117,903741,1
Male,52,Other,38,471361,0
Male,52,Self_Employed,104,2624912,0
Male,47,Other,33,558341,1
Male,44,Other,39,718185,0
Male,36,Salaried,19,1105193,0
Female,45,Self_Employed,19,369207,1
Female,53,Self_Employed,99,1379918,0
Female,41,Self_Employed,26,815355,1
Female,30,Salaried,21,857034,0
Male,55,Self_Employed,50,1416230,0
Male,53,Other,110,929133,1
Male,40,Other,27,760104,0
Female,28,Salaried,31,695365,0
Female,27,Salaried,26,963976,0
Male,41,Self_Employed,57,1183255,0
Male,33,Self_Employed,33,282637,0
Female,65,Other,99,900154,1
Male,71,Other,99,1383905,1
Male,63,Other,62,872858,0
Male,29,Other,31,505502,0
Male,52,Self_Employed,93,1077736,1
Female,30,Other,13,549913,0
Male,50,Entrepreneur,25,1886630,0
Female,46,Entrepreneur,123,1178689,1
Female,30,Salaried,31,820526,0
Male,28,Salaried,32,1094886,0
Male,57,Self_Employed,20,1647692,1
Male,26,Salaried,8,408287,0
Male,41,Self_Employed,13,461465,0
Male,30,Salaried,21,850056,0
Male,30,Salaried,21,1177897,0
Male,45,Self_Employed,75,687373,0
Female,51,Self_Employed,67,1123892,0
Female,40,Self_Employed,8,1039644,0
Male,56,Other,92,600999,1
Female,28,Other,14,955771,0
Female,38,Self_Employed,21,1641978,0
Male,37,Self_Employed,55,2734970,0
Male,31,Other,13,711047,0
Male,43,Self_Employed,50,1594702,0
Male,58,Other,74,2956962,1
Female,38,Self_Employed,87,1246373,0
Male,50,Self_Employed,75,2823035,0
Male,63,Other,49,848953,0
Male,71,Other,21,816174,0
Male,34,Salaried,25,420889,0
Male,34,Self_Employed,33,793265,0
Female,27,Salaried,13,911538,0
Male,31,Other,32,947850,0
Female,52,Self_Employed,13,3036324,1
Female,59,Other,75,1511487,0
Female,33,Salaried,31,1532980,0
Male,72,Other,91,983298,1
Male,36,Self_Employed,27,429309,0
Male,74,Other,92,846140,0
Female,28,Salaried,19,1037553,0
Female,42,Self_Employed,21,510379,0
Male,41,Self_Employed,26,989439,0
Female,27,Salaried,26,656490,0
Female,26,Salaried,15,914893,0
Male,44,Other,33,496967,0
Female,31,Salaried,21,1177594,1
Female,67,Other,21,709454,1
Male,31,Other,32,1972952,0
Male,53,Self_Employed,61,899968,0
Female,50,Self_Employed,98,2131701,1
Male,40,Other,33,879373,1
Female,29,Salaried,31,494288,0
Male,29,Salaried,33,2030196,0
Female,31,Salaried,19,1951859,1
Male,26,Other,19,1068809,0
Female,34,Other,33,524058,0
Male,33,Salaried,13,754506,0
Male,45,Self_Employed,26,205438,0
Male,28,Other,31,460601,0
Female,77,Other,37,1558541,0
Female,80,Other,117,1025093,0
Female,30,Other,21,737961,0
Male,49,Self_Employed,92,1738704,1
Female,57,Salaried,43,4185011,1
Male,61,Other,69,933610,0
Female,26,Other,21,775937,0
Female,41,Self_Employed,63,534382,0
Male,29,Other,39,536767,0
Male,50,Self_Employed,93,1032391,0
Female,73,Other,73,1498982,0
Male,84,Other,69,584534,1
Male,58,Self_Employed,110,309186,1
Female,28,Salaried,25,639785,0
Male,59,Self_Employed,105,656321,0
Female,52,Self_Employed,68,2854844,0
Female,29,Salaried,31,370818,0
Male,51,Self_Employed,85,856046,0
Male,42,Self_Employed,50,160039,0
Female,34,Salaried,31,808582,0
Male,51,Other,33,1892220,0
Male,28,Self_Employed,27,1729848,0
Female,28,Salaried,27,69562,0
Female,54,Self_Employed,99,799317,0
Male,35,Self_Employed,15,1000404,0
Male,60,Self_Employed,80,1554812,1
Female,53,Self_Employed,56,615915,0
Female,25,Other,15,790702,0
Male,67,Other,49,1579420,0
Female,38,Self_Employed,33,1921412,0
Male,76,Other,127,3598545,0
Male,44,Other,33,1119584,0
Female,50,Self_Employed,92,620597,0
Male,61,Other,32,787721,0
Female,29,Salaried,20,1265250,0
Male,49,Other,56,601043,0
Male,53,Self_Employed,14,990481,0
Female,28,Salaried,15,1441586,0
Male,32,Self_Employed,13,316003,0
Male,48,Self_Employed,14,458385,0
Female,34,Other,32,843648,0
Female,31,Salaried,15,1239556,0
Male,61,Other,93,753420,0
Female,27,Other,20,539482,0
Male,28,Salaried,19,612889,0
Female,77,Other,81,2059353,0
Female,27,Salaried,15,498978,0
Male,65,Other,103,2501629,0
Male,43,Self_Employed,75,697395,0
Female,27,Salaried,27,471468,0
Female,29,Salaried,19,980112,0
Male,45,Self_Employed,15,643265,1
Female,30,Salaried,21,341733,0
Male,35,Other,32,796639,0
Male,64,Other,57,428196,1
Female,44,Self_Employed,39,1233273,0
Male,64,Other,92,757932,0
Male,51,Other,121,1543980,1
Male,30,Salaried,15,921995,0
Male,67,Other,79,1082978,0
Male,36,Self_Employed,13,437061,0
Female,37,Salaried,15,798588,0
Male,30,Salaried,26,620383,0
Male,49,Self_Employed,85,613396,0
Male,52,Other,73,669128,1
Male,49,Self_Employed,26,561180,0
Male,30,Self_Employed,26,875074,0
Male,28,Self_Employed,15,1771509,0
Male,49,Self_Employed,39,750750,0
Male,56,Self_Employed,39,916664,0
Male,43,Self_Employed,51,660095,0
Male,32,Self_Employed,32,627779,0
Female,27,Salaried,13,1205896,0
Female,29,Other,19,4826959,0
Male,51,Self_Employed,75,1130415,0
Female,28,Other,26,1087268,0
Male,50,Self_Employed,105,725830,1
Female,29,Salaried,25,570970,1
Male,50,Entrepreneur,91,2019347,1
Female,29,Salaried,32,1186236,1
Female,26,Salaried,13,1800932,0
Female,63,Other,111,803269,0
Female,38,Self_Employed,32,852726,1
Female,49,Other,25,455920,0
Female,27,Salaried,14,906865,0
Female,52,Self_Employed,81,1950613,0
Male,49,Self_Employed,51,308491,1
Female,28,Salaried,32,468513,0
Male,25,Salaried,13,1448928,0
Female,29,Salaried,26,566796,0
Female,49,Self_Employed,69,1025102,1
Female,28,Other,27,1581868,0
Female,56,Self_Employed,15,599326,0
Male,45,Entrepreneur,74,814091,1
Male,51,Self_Employed,62,926240,0
Female,57,Self_Employed,14,336428,0
Male,39,Self_Employed,15,598213,0
Male,50,Self_Employed,21,1395368,0
Male,28,Other,21,326950,0
Female,59,Self_Employed,62,1077558,0
Male,25,Salaried,25,553855,0
Male,46,Self_Employed,99,1521170,1
Female,31,Other,33,1413168,0
Male,51,Salaried,116,1115668,1
Male,57,Self_Employed,97,1007213,0
Male,39,Self_Employed,86,1533461,0
Female,42,Self_Employed,74,901383,1
Male,34,Salaried,27,796923,0
Male,58,Other,25,746113,0
Female,26,Entrepreneur,13,1888936,0
Female,39,Salaried,79,746202,1
Female,27,Salaried,13,615862,1
Male,40,Self_Employed,33,465541,0
Male,52,Self_Employed,15,682514,0
Female,30,Salaried,21,1987405,0
Female,48,Self_Employed,37,979525,0
Female,68,Other,37,481748,0
Female,40,Self_Employed,25,836804,0
Female,32,Salaried,19,4450480,0
Female,29,Other,31,666903,0
Male,64,Other,67,719342,0
Male,30,Other,21,1304677,0
Male,49,Self_Employed,75,603224,0
Female,28,Salaried,27,665497,0
Female,48,Self_Employed,74,733021,0
Female,29,Other,21,662880,0
Male,44,Self_Employed,85,725777,0
Female,28,Salaried,20,524085,0
Male,55,Self_Employed,57,964404,0
Male,29,Other,19,365994,0
Male,32,Other,25,196752,0
Female,81,Other,63,1620814,1
Male,55,Other,14,841735,0
Female,50,Self_Employed,117,753963,0
Male,57,Self_Employed,67,896764,0
Female,55,Self_Employed,74,2096893,0
Male,34,Self_Employed,15,339276,0
Male,31,Self_Employed,26,1538409,0
Male,26,Salaried,13,819503,0
Male,37,Salaried,21,767838,1
Male,27,Other,32,1202220,0
Male,29,Salaried,20,2877957,1
Female,28,Salaried,27,884321,0
Male,28,Salaried,32,407513,0
Female,32,Salaried,25,728465,0
Female,51,Self_Employed,75,2103167,1
Female,53,Self_Employed,26,1097628,0
Female,25,Other,14,632336,0
Male,54,Self_Employed,85,1415269,1
Male,60,Self_Employed,25,1176900,0
Female,54,Self_Employed,14,759267,0
Female,27,Salaried,25,484533,0
Male,43,Entrepreneur,85,1969845,1
Male,47,Other,27,822742,0
Female,25,Salaried,14,446023,0
Female,43,Salaried,79,2160973,1
Male,47,Self_Employed,69,1123972,1
Male,55,Self_Employed,37,482762,1
Male,49,Self_Employed,19,231756,0
Male,27,Salaried,20,590443,0
Female,56,Self_Employed,32,1698031,1
Male,27,Other,14,266216,0
Female,48,Self_Employed,68,1798200,0
Male,35,Salaried,32,1799793,0
Female,53,Other,98,1023589,1
Male,27,Salaried,14,592108,0
Female,61,Self_Employed,26,2643976,0
Male,43,Self_Employed,9,548266,0
Female,31,Self_Employed,31,332139,0
Female,80,Other,110,965828,0
Male,26,Salaried,20,501212,1
Female,62,Other,86,1379046,1
Female,30,Salaried,13,1729376,0
Male,39,Self_Employed,19,939475,0
Male,25,Salaried,15,638539,0
Male,57,Self_Employed,110,1770886,0
Female,60,Self_Employed,45,584000,0
Male,41,Self_Employed,15,296975,0
Male,27,Salaried,15,1944836,0
Male,51,Other,19,1258913,0
Male,58,Self_Employed,45,450713,1
Female,48,Entrepreneur,93,1473955,1
Male,32,Other,19,896728,0
Male,55,Self_Employed,67,1668349,0
Female,32,Salaried,31,225383,0
Male,50,Other,61,696834,0
Female,27,Other,13,545570,0
Male,68,Other,61,2116357,0
Female,33,Salaried,31,1367689,0
Female,58,Self_Employed,50,1616818,1
Male,39,Self_Employed,31,1118418,0
Male,29,Other,13,742722,0
Male,38,Self_Employed,57,164009,0
Male,53,Self_Employed,25,660718,0
Female,29,Salaried,21,863086,0
Female,33,Salaried,21,947591,0
Male,36,Self_Employed,61,1303031,0
Male,35,Salaried,25,940908,0
Male,31,Self_Employed,31,367748,0
Male,36,Other,15,730912,0
Male,47,Self_Employed,99,694458,1
Male,48,Self_Employed,19,334942,1
Male,62,Other,49,1267306,0
Male,47,Self_Employed,80,1238381,1
Female,47,Self_Employed,14,1274577,0
Female,30,Salaried,32,394189,0
Female,64,Other,111,1458567,0
Female,28,Salaried,20,660273,0
Female,29,Salaried,26,735451,0
Female,46,Self_Employed,69,505413,0
Male,29,Other,25,292996,0
Female,26,Salaried,19,432611,0
Male,31,Salaried,31,6122461,0
Female,55,Self_Employed,73,2348051,0
Male,56,Salaried,110,824335,1
Male,41,Entrepreneur,38,862338,0
Male,29,Salaried,20,698080,0
Male,48,Self_Employed,91,512809,1
Male,35,Salaried,31,486260,0
Female,43,Self_Employed,31,601426,0
Male,58,Self_Employed,103,2109682,0
Male,64,Other,105,2270381,0
Female,27,Salaried,33,4310999,0
Female,26,Salaried,14,2545569,0
Male,52,Other,69,1611273,0
Male,52,Self_Employed,27,1454829,0
Male,48,Self_Employed,85,2161053,0
Male,73,Other,105,812988,0
Female,33,Other,27,405484,0
Female,34,Salaried,27,1035167,0
Male,39,Salaried,25,664126,0
Male,45,Self_Employed,67,1062571,0
Male,49,Self_Employed,85,858218,1
Female,26,Salaried,15,2301157,0
Female,33,Other,25,584178,0
Female,38,Self_Employed,13,575385,0
Female,42,Other,14,720615,1
Male,47,Self_Employed,99,3640002,0
Male,49,Self_Employed,37,691565,0
Female,40,Self_Employed,26,1038647,0
Male,53,Self_Employed,86,279629,0
Female,32,Salaried,31,1057311,0
Female,26,Salaried,14,247633,0
Male,52,Self_Employed,43,556908,0
Female,26,Self_Employed,25,776097,0
Male,55,Self_Employed,19,578544,0
Male,60,Self_Employed,92,519671,0
Female,47,Salaried,50,769769,1
Female,69,Other,39,486376,0
Male,40,Self_Employed,63,1941837,0
Male,31,Salaried,39,958627,1
Male,52,Other,81,641770,0
Male,52,Self_Employed,128,676658,1
Female,30,Salaried,27,930174,0
Female,56,Self_Employed,86,1513382,1
Male,29,Salaried,21,373203,0
Male,35,Salaried,21,491680,0
Female,53,Other,104,1937877,1
Female,66,Other,62,814759,0
Male,53,Self_Employed,63,561002,0
Female,32,Salaried,27,755031,0
Male,46,Self_Employed,67,1819587,1
Male,72,Other,45,1780462,0
Male,27,Other,13,1435667,0
Female,31,Other,31,1278307,0
